KOD_ZSJ_P;hour;day;users
10219;7;workday;858
10219;8;workday;1043
10219;9;workday;1130
10219;10;workday;1166
10219;11;workday;1093
10219;12;workday;1049
10219;13;workday;983
10219;14;workday;887
10219;15;workday;749
10219;16;workday;688
10219;17;workday;640
10219;18;workday;604
10219;19;workday;613
10219;20;workday;621
10219;21;workday;617
10219;22;workday;619
10219;23;workday;606
10219;6;weekend;537
10219;7;weekend;549
10219;8;weekend;535
10219;9;weekend;558
10219;10;weekend;552
10219;11;weekend;501
10219;12;weekend;499
10219;13;weekend;504
10219;14;weekend;486
10219;15;weekend;497
10219;16;weekend;495
10219;17;weekend;506
10219;18;weekend;499
10219;19;weekend;494
10219;20;weekend;496
10219;21;weekend;505
10219;22;weekend;505
10219;23;weekend;511
10227;6;workday;694
10227;7;workday;849
10227;8;workday;983
10227;9;workday;993
10227;10;workday;989
10227;11;workday;909
10227;12;workday;850
10227;13;workday;817
10227;14;workday;770
10227;15;workday;725
10227;16;workday;676
10227;17;workday;617
10227;18;workday;570
10227;19;workday;540
10227;20;workday;536
10227;21;workday;516
10227;22;workday;515
10227;23;workday;503
10227;6;weekend;470
10227;7;weekend;489
10227;8;weekend;533
10227;9;weekend;543
10227;10;weekend;555
10227;11;weekend;517
10227;12;weekend;504
10227;13;weekend;499
10227;14;weekend;499
10227;15;weekend;516
10227;16;weekend;515
10227;17;weekend;518
10227;18;weekend;489
10227;19;weekend;473
10227;20;weekend;449
10227;21;weekend;446
10227;22;weekend;448
10227;23;weekend;441
10235;6;workday;917
10235;7;workday;1287
10235;8;workday;1324
10235;9;workday;1164
10235;10;workday;1067
10235;11;workday;990
10235;12;workday;931
10235;13;workday;939
10235;14;workday;954
10235;15;workday;969
10235;16;workday;1028
10235;17;workday;970
10235;18;workday;865
10235;19;workday;728
10235;20;workday;626
10235;21;workday;537
10235;22;workday;492
10235;23;workday;423
10235;6;weekend;486
10235;7;weekend;583
10235;8;weekend;762
10235;9;weekend;814
10235;10;weekend;847
10235;11;weekend;824
10235;12;weekend;736
10235;13;weekend;769
10235;14;weekend;811
10235;15;weekend;801
10235;16;weekend;806
10235;17;weekend;797
10235;18;weekend;773
10235;19;weekend;647
10235;20;weekend;557
10235;21;weekend;483
10235;22;weekend;447
10235;23;weekend;389
10243;6;workday;71
10243;7;workday;125
10243;8;workday;105
10243;9;workday;102
10243;10;workday;88
10243;11;workday;84
10243;12;workday;81
10243;13;workday;84
10243;14;workday;78
10243;15;workday;75
10243;16;workday;77
10243;17;workday;72
10243;18;workday;62
10243;19;workday;49
10243;20;workday;37
10243;21;workday;25
10243;22;workday;19
10243;23;workday;14
10243;6;weekend;27
10243;7;weekend;36
10243;8;weekend;57
10243;9;weekend;66
10243;10;weekend;71
10243;11;weekend;60
10243;12;weekend;61
10243;13;weekend;55
10243;14;weekend;58
10243;15;weekend;59
10243;16;weekend;53
10243;17;weekend;52
10243;18;weekend;50
10243;19;weekend;40
10243;20;weekend;31
10243;21;weekend;18
10243;22;weekend;16
10243;23;weekend;14
10251;6;workday;88
10251;7;workday;134
10251;8;workday;131
10251;9;workday;115
10251;10;workday;103
10251;11;workday;95
10251;12;workday;90
10251;13;workday;89
10251;14;workday;89
10251;15;workday;91
10251;16;workday;95
10251;17;workday;88
10251;18;workday;79
10251;19;workday;61
10251;20;workday;49
10251;21;workday;40
10251;22;workday;36
10251;23;workday;29
10251;6;weekend;39
10251;7;weekend;53
10251;8;weekend;81
10251;9;weekend;97
10251;10;weekend;107
10251;11;weekend;95
10251;12;weekend;83
10251;13;weekend;76
10251;14;weekend;76
10251;15;weekend;73
10251;16;weekend;68
10251;17;weekend;67
10251;18;weekend;65
10251;19;weekend;53
10251;20;weekend;42
10251;21;weekend;34
10251;22;weekend;31
10251;23;weekend;26
10260;6;workday;386
10260;7;workday;608
10260;8;workday;677
10260;9;workday;694
10260;10;workday;699
10260;11;workday;638
10260;12;workday;617
10260;13;workday;592
10260;14;workday;608
10260;15;workday;560
10260;16;workday;470
10260;17;workday;460
10260;18;workday;405
10260;19;workday;335
10260;20;workday;327
10260;21;workday;288
10260;22;workday;264
10260;23;workday;244
10260;6;weekend;300
10260;7;weekend;377
10260;8;weekend;591
10260;9;weekend;882
10260;10;weekend;996
10260;11;weekend;933
10260;12;weekend;881
10260;13;weekend;696
10260;14;weekend;579
10260;15;weekend;513
10260;16;weekend;418
10260;17;weekend;347
10260;18;weekend;340
10260;19;weekend;294
10260;20;weekend;281
10260;21;weekend;273
10260;22;weekend;271
10260;23;weekend;255
10278;6;workday;130
10278;7;workday;224
10278;8;workday;192
10278;9;workday;188
10278;10;workday;171
10278;11;workday;161
10278;12;workday;159
10278;13;workday;157
10278;14;workday;151
10278;15;workday;156
10278;16;workday;161
10278;17;workday;144
10278;18;workday;123
10278;19;workday;95
10278;20;workday;70
10278;21;workday;48
10278;22;workday;36
10278;23;workday;28
10278;6;weekend;55
10278;7;weekend;73
10278;8;weekend;107
10278;9;weekend;127
10278;10;weekend;149
10278;11;weekend;127
10278;12;weekend;133
10278;13;weekend;111
10278;14;weekend;111
10278;15;weekend;112
10278;16;weekend;91
10278;17;weekend;95
10278;18;weekend;93
10278;19;weekend;72
10278;20;weekend;59
10278;21;weekend;36
10278;22;weekend;33
10278;23;weekend;28
10286;6;workday;1180
10286;7;workday;1594
10286;8;workday;1812
10286;9;workday;1808
10286;10;workday;1800
10286;11;workday;1690
10286;12;workday;1700
10286;13;workday;1654
10286;14;workday;1662
10286;15;workday;1549
10286;16;workday;1689
10286;17;workday;1486
10286;18;workday;1471
10286;19;workday;1245
10286;20;workday;1140
10286;21;workday;1057
10286;22;workday;1015
10286;23;workday;907
10286;6;weekend;885
10286;7;weekend;1137
10286;8;weekend;1654
10286;9;weekend;2161
10286;10;weekend;2333
10286;11;weekend;2198
10286;12;weekend;1922
10286;13;weekend;1610
10286;14;weekend;1326
10286;15;weekend;1200
10286;16;weekend;1162
10286;17;weekend;1099
10286;18;weekend;1056
10286;19;weekend;981
10286;20;weekend;965
10286;21;weekend;925
10286;22;weekend;954
10286;23;weekend;897
10294;6;workday;3360
10294;7;workday;3848
10294;8;workday;4144
10294;9;workday;4525
10294;10;workday;4617
10294;11;workday;4344
10294;12;workday;4234
10294;13;workday;3924
10294;14;workday;3986
10294;15;workday;3620
10294;16;workday;4139
10294;17;workday;3917
10294;18;workday;3627
10294;19;workday;3472
10294;20;workday;3358
10294;21;workday;3185
10294;22;workday;3153
10294;23;workday;3138
10294;6;weekend;2958
10294;7;weekend;3065
10294;8;weekend;3244
10294;9;weekend;3353
10294;10;weekend;3308
10294;11;weekend;3372
10294;12;weekend;3372
10294;13;weekend;3338
10294;14;weekend;3251
10294;15;weekend;3087
10294;16;weekend;3064
10294;17;weekend;3027
10294;18;weekend;3042
10294;19;weekend;2934
10294;20;weekend;2929
10294;21;weekend;2881
10294;22;weekend;2898
10294;23;weekend;2874
10308;6;workday;5309
10308;7;workday;4887
10308;8;workday;3884
10308;9;workday;3491
10308;10;workday;3254
10308;11;workday;3039
10308;12;workday;2961
10308;13;workday;2989
10308;14;workday;3019
10308;15;workday;3203
10308;16;workday;3813
10308;17;workday;4155
10308;18;workday;4434
10308;19;workday;4825
10308;20;workday;5065
10308;21;workday;5076
10308;22;workday;5138
10308;23;workday;5184
10308;6;weekend;4912
10308;7;weekend;4845
10308;8;weekend;4896
10308;9;weekend;4675
10308;10;weekend;4527
10308;11;weekend;4291
10308;12;weekend;4159
10308;13;weekend;4068
10308;14;weekend;3993
10308;15;weekend;3909
10308;16;weekend;3888
10308;17;weekend;3877
10308;18;weekend;4081
10308;19;weekend;4214
10308;20;weekend;4266
10308;21;weekend;4310
10308;22;weekend;4501
10308;23;weekend;4405
10316;6;workday;4532
10316;7;workday;4216
10316;8;workday;3735
10316;9;workday;3472
10316;10;workday;3327
10316;11;workday;3266
10316;12;workday;3179
10316;13;workday;3040
10316;14;workday;3021
10316;15;workday;3053
10316;16;workday;3465
10316;17;workday;3857
10316;18;workday;4085
10316;19;workday;4368
10316;20;workday;4575
10316;21;workday;4576
10316;22;workday;4579
10316;23;workday;4521
10316;6;weekend;4533
10316;7;weekend;4516
10316;8;weekend;4476
10316;9;weekend;4304
10316;10;weekend;4043
10316;11;weekend;3929
10316;12;weekend;3790
10316;13;weekend;3672
10316;14;weekend;3585
10316;15;weekend;3489
10316;16;weekend;3498
10316;17;weekend;3576
10316;18;weekend;3811
10316;19;weekend;3937
10316;20;weekend;4076
10316;21;weekend;4104
10316;22;weekend;4218
10316;23;weekend;4258
10324;6;workday;1332
10324;7;workday;1518
10324;8;workday;1598
10324;9;workday;1639
10324;10;workday;1642
10324;11;workday;1524
10324;12;workday;1373
10324;13;workday;1340
10324;14;workday;1333
10324;15;workday;1172
10324;16;workday;1281
10324;17;workday;1254
10324;18;workday;1252
10324;19;workday;1243
10324;20;workday;1254
10324;21;workday;1248
10324;22;workday;1250
10324;23;workday;1245
10324;6;weekend;1054
10324;7;weekend;1069
10324;8;weekend;1129
10324;9;weekend;1102
10324;10;weekend;1078
10324;11;weekend;1094
10324;12;weekend;1083
10324;13;weekend;1081
10324;14;weekend;1099
10324;15;weekend;1142
10324;16;weekend;1144
10324;17;weekend;1106
10324;18;weekend;1058
10324;19;weekend;1024
10324;20;weekend;1034
10324;21;weekend;1040
10324;22;weekend;1033
10324;23;weekend;1027
10332;6;workday;1890
10332;7;workday;2141
10332;8;workday;2705
10332;9;workday;2636
10332;10;workday;2549
10332;11;workday;2470
10332;12;workday;2329
10332;13;workday;2146
10332;14;workday;1979
10332;15;workday;1732
10332;16;workday;1887
10332;17;workday;1814
10332;18;workday;1871
10332;19;workday;1901
10332;20;workday;1948
10332;21;workday;1874
10332;22;workday;1805
10332;23;workday;1777
10332;6;weekend;1501
10332;7;weekend;1533
10332;8;weekend;1577
10332;9;weekend;1551
10332;10;weekend;1555
10332;11;weekend;1568
10332;12;weekend;1572
10332;13;weekend;1629
10332;14;weekend;1732
10332;15;weekend;1851
10332;16;weekend;1841
10332;17;weekend;1767
10332;18;weekend;1695
10332;19;weekend;1570
10332;20;weekend;1554
10332;21;weekend;1500
10332;22;weekend;1449
10332;23;weekend;1430
10341;6;workday;1759
10341;7;workday;1800
10341;8;workday;1993
10341;9;workday;2071
10341;10;workday;2058
10341;11;workday;1908
10341;12;workday;1804
10341;13;workday;1640
10341;14;workday;1586
10341;15;workday;1450
10341;16;workday;1470
10341;17;workday;1456
10341;18;workday;1485
10341;19;workday;1530
10341;20;workday;1586
10341;21;workday;1586
10341;22;workday;1600
10341;23;workday;1595
10341;6;weekend;1467
10341;7;weekend;1507
10341;8;weekend;1514
10341;9;weekend;1536
10341;10;weekend;1500
10341;11;weekend;1423
10341;12;weekend;1383
10341;13;weekend;1384
10341;14;weekend;1360
10341;15;weekend;1341
10341;16;weekend;1384
10341;17;weekend;1345
10341;18;weekend;1355
10341;19;weekend;1372
10341;20;weekend;1381
10341;21;weekend;1409
10341;22;weekend;1382
10341;23;weekend;1372
10359;6;workday;6840
10359;7;workday;8240
10359;8;workday;9129
10359;9;workday;9897
10359;10;workday;10168
10359;11;workday;9626
10359;12;workday;9326
10359;13;workday;9045
10359;14;workday;8946
10359;15;workday;8058
10359;16;workday;8658
10359;17;workday;8253
10359;18;workday;8021
10359;19;workday;7986
10359;20;workday;7813
10359;21;workday;7485
10359;22;workday;7131
10359;23;workday;6714
10359;6;weekend;4927
10359;7;weekend;5052
10359;8;weekend;5429
10359;9;weekend;5543
10359;10;weekend;5447
10359;11;weekend;5428
10359;12;weekend;5381
10359;13;weekend;5218
10359;14;weekend;5156
10359;15;weekend;4979
10359;16;weekend;4805
10359;17;weekend;4881
10359;18;weekend;5197
10359;19;weekend;5427
10359;20;weekend;5588
10359;21;weekend;5617
10359;22;weekend;5479
10359;23;weekend;5215
10367;6;workday;6155
10367;7;workday;7700
10367;8;workday;10806
10367;9;workday;11321
10367;10;workday;11905
10367;11;workday;11418
10367;12;workday;10628
10367;13;workday;9397
10367;14;workday;9154
10367;15;workday;7670
10367;16;workday;7515
10367;17;workday;6995
10367;18;workday;6658
10367;19;workday;6483
10367;20;workday;6284
10367;21;workday;6137
10367;22;workday;5971
10367;23;workday;5774
10367;6;weekend;4385
10367;7;weekend;4464
10367;8;weekend;4647
10367;9;weekend;4550
10367;10;weekend;4433
10367;11;weekend;4400
10367;12;weekend;4294
10367;13;weekend;4249
10367;14;weekend;4165
10367;15;weekend;4048
10367;16;weekend;4073
10367;17;weekend;4139
10367;18;weekend;4329
10367;19;weekend;4478
10367;20;weekend;4526
10367;21;weekend;4631
10367;22;weekend;4712
10367;23;weekend;4521
10375;6;workday;456
10375;7;workday;720
10375;8;workday;1080
10375;9;workday;1416
10375;10;workday;1764
10375;11;workday;1848
10375;12;workday;1788
10375;13;workday;1644
10375;14;workday;1656
10375;15;workday;1512
10375;16;workday;1356
10375;17;workday;1380
10375;18;workday;1188
10375;19;workday;864
10375;20;workday;732
10375;21;workday;564
10375;22;workday;384
10375;23;workday;360
10375;6;weekend;384
10375;7;weekend;384
10375;8;weekend;384
10375;9;weekend;456
10375;10;weekend;552
10375;11;weekend;648
10375;12;weekend;636
10375;13;weekend;720
10375;14;weekend;732
10375;15;weekend;828
10375;16;weekend;792
10375;17;weekend;516
10375;18;weekend;444
10375;19;weekend;396
10375;20;weekend;408
10375;21;weekend;372
10375;22;weekend;372
10375;23;weekend;384
10383;6;workday;3575
10383;7;workday;4279
10383;8;workday;4630
10383;9;workday;4853
10383;10;workday;4985
10383;11;workday;4823
10383;12;workday;4685
10383;13;workday;4556
10383;14;workday;4476
10383;15;workday;4509
10383;16;workday;4491
10383;17;workday;4215
10383;18;workday;4054
10383;19;workday;4159
10383;20;workday;4019
10383;21;workday;3802
10383;22;workday;3669
10383;23;workday;3391
10383;6;weekend;2585
10383;7;weekend;2656
10383;8;weekend;2801
10383;9;weekend;2806
10383;10;weekend;2785
10383;11;weekend;2657
10383;12;weekend;2646
10383;13;weekend;2635
10383;14;weekend;2646
10383;15;weekend;2534
10383;16;weekend;2553
10383;17;weekend;2594
10383;18;weekend;2752
10383;19;weekend;2867
10383;20;weekend;3054
10383;21;weekend;3016
10383;22;weekend;2966
10383;23;weekend;2924
10391;6;workday;3828
10391;7;workday;4648
10391;8;workday;5107
10391;9;workday;5312
10391;10;workday;5287
10391;11;workday;5092
10391;12;workday;4911
10391;13;workday;4422
10391;14;workday;4410
10391;15;workday;4296
10391;16;workday;4430
10391;17;workday;4507
10391;18;workday;4456
10391;19;workday;4341
10391;20;workday;4267
10391;21;workday;3981
10391;22;workday;3794
10391;23;workday;3592
10391;6;weekend;2829
10391;7;weekend;2860
10391;8;weekend;3062
10391;9;weekend;3254
10391;10;weekend;3291
10391;11;weekend;3309
10391;12;weekend;3220
10391;13;weekend;3295
10391;14;weekend;3188
10391;15;weekend;3166
10391;16;weekend;3181
10391;17;weekend;3166
10391;18;weekend;3167
10391;19;weekend;3141
10391;20;weekend;3187
10391;21;weekend;3186
10391;22;weekend;3080
10391;23;weekend;2999
10405;6;workday;3843
10405;7;workday;4017
10405;8;workday;3930
10405;9;workday;3945
10405;10;workday;3909
10405;11;workday;3756
10405;12;workday;3627
10405;13;workday;3289
10405;14;workday;3170
10405;15;workday;3026
10405;16;workday;3239
10405;17;workday;3278
10405;18;workday;3336
10405;19;workday;3605
10405;20;workday;3921
10405;21;workday;3897
10405;22;workday;3888
10405;23;workday;3853
10405;6;weekend;2904
10405;7;weekend;2878
10405;8;weekend;2860
10405;9;weekend;2818
10405;10;weekend;2690
10405;11;weekend;2585
10405;12;weekend;2575
10405;13;weekend;2572
10405;14;weekend;2506
10405;15;weekend;2447
10405;16;weekend;2438
10405;17;weekend;2470
10405;18;weekend;2480
10405;19;weekend;2672
10405;20;weekend;2780
10405;21;weekend;2813
10405;22;weekend;2838
10405;23;weekend;2845
10413;6;workday;2777
10413;7;workday;3121
10413;8;workday;3922
10413;9;workday;4013
10413;10;workday;4117
10413;11;workday;4093
10413;12;workday;3999
10413;13;workday;3629
10413;14;workday;3542
10413;15;workday;3216
10413;16;workday;3252
10413;17;workday;3159
10413;18;workday;3006
10413;19;workday;2900
10413;20;workday;2751
10413;21;workday;2721
10413;22;workday;2733
10413;23;workday;2687
10413;6;weekend;2211
10413;7;weekend;2233
10413;8;weekend;2262
10413;9;weekend;2194
10413;10;weekend;2088
10413;11;weekend;2029
10413;12;weekend;1999
10413;13;weekend;1992
10413;14;weekend;1939
10413;15;weekend;1893
10413;16;weekend;1921
10413;17;weekend;1907
10413;18;weekend;1982
10413;19;weekend;2070
10413;20;weekend;2104
10413;21;weekend;2119
10413;22;weekend;2144
10413;23;weekend;2075
10421;6;workday;1974
10421;7;workday;2064
10421;8;workday;2327
10421;9;workday;2287
10421;10;workday;2302
10421;11;workday;2280
10421;12;workday;2250
10421;13;workday;2087
10421;14;workday;2020
10421;15;workday;1920
10421;16;workday;2067
10421;17;workday;2048
10421;18;workday;2113
10421;19;workday;2161
10421;20;workday;2185
10421;21;workday;2191
10421;22;workday;2204
10421;23;workday;2223
10421;6;weekend;1733
10421;7;weekend;1750
10421;8;weekend;1726
10421;9;weekend;1688
10421;10;weekend;1577
10421;11;weekend;1539
10421;12;weekend;1481
10421;13;weekend;1451
10421;14;weekend;1407
10421;15;weekend;1370
10421;16;weekend;1407
10421;17;weekend;1397
10421;18;weekend;1561
10421;19;weekend;1655
10421;20;weekend;1695
10421;21;weekend;1750
10421;22;weekend;1716
10421;23;weekend;1643
10430;6;workday;1427
10430;7;workday;1303
10430;8;workday;1180
10430;9;workday;1088
10430;10;workday;1035
10430;11;workday;997
10430;12;workday;940
10430;13;workday;852
10430;14;workday;862
10430;15;workday;911
10430;16;workday;1047
10430;17;workday;1108
10430;18;workday;1204
10430;19;workday;1253
10430;20;workday;1305
10430;21;workday;1291
10430;22;workday;1331
10430;23;workday;1330
10430;6;weekend;1119
10430;7;weekend;1120
10430;8;weekend;1127
10430;9;weekend;1092
10430;10;weekend;1036
10430;11;weekend;951
10430;12;weekend;935
10430;13;weekend;902
10430;14;weekend;913
10430;15;weekend;893
10430;16;weekend;878
10430;17;weekend;930
10430;18;weekend;965
10430;19;weekend;978
10430;20;weekend;1022
10430;21;weekend;1023
10430;22;weekend;1032
10430;23;weekend;1026
10448;6;workday;1073
10448;7;workday;1065
10448;8;workday;1068
10448;9;workday;990
10448;10;workday;980
10448;11;workday;926
10448;12;workday;904
10448;13;workday;842
10448;14;workday;824
10448;15;workday;838
10448;16;workday;945
10448;17;workday;963
10448;18;workday;989
10448;19;workday;1024
10448;20;workday;1046
10448;21;workday;1058
10448;22;workday;1071
10448;23;workday;1064
10448;6;weekend;959
10448;7;weekend;965
10448;8;weekend;959
10448;9;weekend;934
10448;10;weekend;866
10448;11;weekend;838
10448;12;weekend;846
10448;13;weekend;837
10448;14;weekend;798
10448;15;weekend;785
10448;16;weekend;779
10448;17;weekend;814
10448;18;weekend;884
10448;19;weekend;892
10448;20;weekend;918
10448;21;weekend;935
10448;22;weekend;923
10448;23;weekend;907
10456;6;workday;1215
10456;7;workday;1238
10456;8;workday;1293
10456;9;workday;1202
10456;10;workday;1185
10456;11;workday;1137
10456;12;workday;1053
10456;13;workday;986
10456;14;workday;962
10456;15;workday;898
10456;16;workday;972
10456;17;workday;943
10456;18;workday;1019
10456;19;workday;1108
10456;20;workday;1161
10456;21;workday;1169
